"","MovieID","ratings_per_movie","ave_ratings","sum_ratings","Title","Genres","Year"
"3057",283,18,3,54,"New Jersey Drive (1995)","Crime|Drama",1995
"3058",3139,17,3.17647058823529,54,"Tarzan the Fearless (1933)","Action|Adventure",1933
"3059",751,15,3.53333333333333,53,"Careful (1992)","Comedy",1992
"3060",867,24,2.20833333333333,53,"Carpool (1996)","Comedy|Crime",1996
"3061",1450,14,3.78571428571429,53,"Prisoner of the Mountains (Kavkazsky Plennik) (1996)","War",1996
"3062",1662,20,2.65,53,"Gang Related (1997)","Crime",1997
"3063",2101,15,3.53333333333333,53,"Squanto: A Warrior's Tale (1994)","Adventure|Drama",1994
"3064",2350,19,2.78947368421053,53,"Heart Condition (1990)","Comedy",1990
"3065",128,12,4.33333333333333,52,"Jupiter's Wife (1994)","Documentary",1994
"3066",146,18,2.88888888888889,52,"Amazing Panda Adventure, The (1995)","Adventure|Children's",1995
"3067",197,17,3.05882352941176,52,"Stars Fell on Henrietta, The (1995)","Drama",1995
"3068",632,13,4,52,"Land and Freedom (Tierra y libertad) (1995)","War",1995
"3069",992,20,2.6,52,"Rich Man's Wife, The (1996)","Thriller",1996
"3070",1055,19,2.73684210526316,52,"Shadow Conspiracy (1997)","Thriller",1997
"3071",1666,20,2.6,52,"Hugo Pool (1997)","Romance",1997
"3072",2158,20,2.6,52,"Henry: Portrait of a Serial Killer, Part 2 (1996)","Crime|Horror",1996
"3073",2388,15,3.46666666666667,52,"Steam: The Turkish Bath (Hamam) (1997)","Drama|Romance",1997
"3074",3162,21,2.47619047619048,52,"Simpatico (1999)","Comedy|Drama",1999
"3075",3283,15,3.46666666666667,52,"Minnie and Moskowitz (1971)","Action",1971
"3076",3344,20,2.6,52,"Blood Feast (1963)","Horror",1963
"3077",3938,27,1.92592592592593,52,"Slumber Party Massacre, The (1982)","Horror",1982
"3078",96,13,3.92307692307692,51,"In the Bleak Midwinter (1995)","Comedy",1995
"3079",189,15,3.4,51,"Reckless (1995)","Comedy",1995
"3080",220,28,1.82142857142857,51,"Castle Freak (1995)","Horror",1995
"3081",336,19,2.68421052631579,51,"Walking Dead, The (1995)","Drama|War",1995
"3082",1117,12,4.25,51,"Eighth Day, The (Le Huitième jour ) (1996)","Drama",1996
"3083",1549,19,2.68421052631579,51,"Rough Magic (1995)","Drama|Romance",1995
"3084",1565,17,3,51,"Head Above Water (1996)","Comedy|Thriller",1996
"3085",1692,20,2.55,51,"Alien Escape (1995)","Horror|Sci-Fi",1995
"3086",1898,14,3.64285714285714,51,"Land Girls, The (1998)","Drama|War",1998
"3087",2809,20,2.55,51,"Love Stinks (1999)","Comedy",1999
"3088",3474,16,3.1875,51,"Retroactive (1997)","Sci-Fi|Thriller",1997
"3089",3817,16,3.1875,51,"Other Side of Sunday, The (Søndagsengler) (1996)","Comedy|Drama",1996
"3090",3860,16,3.1875,51,"Opportunists, The (1999)","Crime",1999
"3091",3939,26,1.96153846153846,51,"Slumber Party Massacre II, The (1987)","Horror",1987
"3092",567,14,3.57142857142857,50,"Kika (1993)","Drama",1993
"3093",2079,14,3.57142857142857,50,"Kidnapped (1960)","Children's|Drama",1960
"3094",2257,17,2.94117647058824,50,"No Small Affair (1984)","Comedy|Romance",1984
"3095",2292,20,2.5,50,"Overnight Delivery (1996)","Romance",1996
"3096",2509,18,2.77777777777778,50,"Eight Days a Week (1997)","Comedy",1997
"3097",2544,18,2.77777777777778,50,"School of Flesh, The (L' École de la chair) (1998)","Drama",1998
"3098",3050,16,3.125,50,"Light It Up (1999)","Drama",1999
"3099",3465,18,2.77777777777778,50,"That's Life! (1986)","Drama",1986
"3100",3492,14,3.57142857142857,50,"Son of the Sheik, The (1926)","Adventure",1926
"3101",3942,28,1.78571428571429,50,"Sorority House Massacre II (1990)","Horror",1990
"3102",131,16,3.0625,49,"Frankie Starlight (1995)","Drama|Romance",1995
"3103",1632,20,2.45,49,"Smile Like Yours, A (1997)","Comedy|Romance",1997
"3104",1651,17,2.88235294117647,49,"Telling Lies in America (1997)","Drama",1997
"3105",2449,32,1.53125,49,"Garbage Pail Kids Movie, The (1987)","Adventure|Children's",1987
"3106",2715,22,2.22727272727273,49,"Velocity of Gary, The (1998)","Comedy|Romance",1998
"3107",2776,13,3.76923076923077,49,"Marcello Mastroianni: I Remember Yes, I Remember (1997)","Documentary",1997
"3108",3351,15,3.26666666666667,49,"Two Thousand Maniacs! (1964)","Horror",1964
"3109",3464,20,2.45,49,"Solar Crisis (1993)","Sci-Fi|Thriller",1993
"3110",503,13,3.69230769230769,48,"New Age, The (1994)","Drama",1994
"3111",1153,14,3.42857142857143,48,"Raw Deal (1948)","Film-Noir",1948
"3112",1811,13,3.69230769230769,48,"Niagara, Niagara (1997)","Drama",1997
"3113",2627,14,3.42857142857143,48,"Endurance (1998)","Documentary|Drama",1998
"3114",3757,17,2.82352941176471,48,"Asylum (1972)","Horror",1972
"3115",561,13,3.61538461538462,47,"Killer (Bulletproof Heart) (1994)","Thriller",1994
"3116",1490,26,1.80769230769231,47,"B*A*P*S (1997)","Comedy",1997
"3117",1494,19,2.47368421052632,47,"Sixth Man, The (1997)","Comedy",1997
"3118",1501,18,2.61111111111111,47,"Keys to Tulsa (1997)","Crime",1997
"3119",1679,24,1.95833333333333,47,"Chairman of the Board (1998)","Comedy",1998
"3120",1328,25,1.84,46,"Amityville Curse, The (1990)","Horror",1990
"3121",2197,11,4.18181818181818,46,"Firelight (1997)","Drama",1997
"3122",2775,14,3.28571428571429,46,"Head On (1998)","Drama",1998
"3123",2998,13,3.53846153846154,46,"Dreaming of Joseph Lees (1998)","Romance",1998
"3124",3025,14,3.28571428571429,46,"Rough Night in Jericho (1967)","Western",1967
"3125",3611,15,3.06666666666667,46,"Saludos Amigos (1943)","Animation|Children's|Comedy",1943
"3126",3853,13,3.53846153846154,46,"Tic Code, The (1998)","Drama",1998
"3127",124,14,3.21428571428571,45,"Star Maker, The (Uomo delle stelle, L') (1995)","Drama",1995
"3128",1656,14,3.21428571428571,45,"Swept from the Sea (1997)","Romance",1997
"3129",2466,13,3.46153846153846,45,"Belizaire the Cajun (1986)","Drama",1986
"3130",2740,17,2.64705882352941,45,"Kindred, The (1986)","Horror",1986
"3131",3313,20,2.25,45,"Class Reunion (1982)","Comedy",1982
"3132",3490,17,2.64705882352941,45,"Horror Express (1972)","Horror",1972
"3133",3495,12,3.75,45,"Roadside Prophets (1992)","Comedy|Drama",1992
"3134",3665,26,1.73076923076923,45,"Curse of the Puppet Master (1998)","Horror|Sci-Fi|Thriller",1998
"3135",3941,22,2.04545454545455,45,"Sorority House Massacre (1986)","Horror",1986
"3136",958,13,3.38461538461538,44,"Lady of Burlesque (1943)","Comedy|Mystery",1943
"3137",1575,14,3.14285714285714,44,"Gabbeh (1996)","Drama",1996
"3138",3488,22,2,44,"Hideous Sun Demon, The (1959)","Horror|Sci-Fi",1959
"3139",3796,13,3.38461538461538,44,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)","Romance|Thriller",2000
"3140",106,12,3.58333333333333,43,"Nobody Loves Me (Keiner liebt mich) (1994)","Comedy|Drama",1994
"3141",129,13,3.30769230769231,43,"Pie in the Sky (1995)","Comedy|Romance",1995
"3142",626,19,2.26315789473684,43,"Thin Line Between Love and Hate, A (1996)","Comedy",1996
"3143",864,12,3.58333333333333,43,"Wife, The (1995)","Comedy|Drama",1995
"3144",1349,14,3.07142857142857,43,"Nosferatu a Venezia (1986)","Horror",1986
"3145",1574,15,2.86666666666667,43,"Fall (1997)","Romance",1997
"3146",1743,11,3.90909090909091,43,"Arguing the World (1996)","Documentary",1996
"3147",1822,21,2.04761904761905,43,"Meet the Deedles (1998)","Children's|Comedy",1998
"3148",2534,17,2.52941176470588,43,"Avalanche (1978)","Action",1978
"3149",2839,10,4.3,43,"West Beirut (West Beyrouth) (1998)","Drama",1998
"3150",2931,10,4.3,43,"Time of the Gypsies (Dom za vesanje) (1989)","Drama",1989
"3151",807,14,3,42,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)","Comedy|Romance",1995
"3152",2215,12,3.5,42,"Rich and Strange (1932)","Comedy|Romance",1932
"3153",2415,15,2.8,42,"Violets Are Blue... (1986)","Drama|Romance",1986
"3154",2503,9,4.66666666666667,42,"Apple, The (Sib) (1998)","Drama",1998
"3155",2768,13,3.23076923076923,42,"Stiff Upper Lips (1998)","Comedy",1998
"3156",2164,20,2.05,41,"Surf Nazis Must Die (1987)","Drama",1987
"3157",2342,11,3.72727272727273,41,"Hard Core Logo (1996)","Comedy",1996
"3158",2773,14,2.92857142857143,41,"Alice and Martin (Alice et Martin) (1998)","Drama",1998
"3159",3419,13,3.15384615384615,41,"Something for Everyone (1970)","Comedy|Crime",1970
"3160",3640,12,3.41666666666667,41,"King in New York, A (1957)","Comedy|Drama",1957
"3161",3883,15,2.73333333333333,41,"Catfish in Black Bean Sauce (2000)","Comedy|Drama",2000
"3162",1121,13,3.07692307692308,40,"Glory Daze (1996)","Drama",1996
"3163",1502,13,3.07692307692308,40,"Kissed (1996)","Romance",1996
"3164",1531,11,3.63636363636364,40,"Losing Chase (1996)","Drama",1996
"3165",2964,12,3.33333333333333,40,"Julien Donkey-Boy (1999)","Drama",1999
"3166",3642,13,3.07692307692308,40,"In Old California (1942)","Western",1942
"3167",3867,12,3.33333333333333,40,"All the Rage (a.k.a. It's the Rage) (1999)","Drama",1999
"3168",137,13,3,39,"Man of the Year (1995)","Documentary",1995
"3169",769,12,3.25,39,"Marlene Dietrich: Shadow and Light (1996)","Documentary",1996
"3170",925,12,3.25,39,"Golden Earrings (1947)","Adventure|Romance",1947
"3171",962,11,3.54545454545455,39,"They Made Me a Criminal (1939)","Crime|Drama",1939
"3172",1715,13,3,39,"Office Killer (1997)","Thriller",1997
"3173",2830,11,3.54545454545455,39,"Cabaret Balkan (Bure Baruta) (1998)","Drama",1998
"3174",3374,15,2.6,39,"Daughters of the Dust (1992)","Drama",1992
"3175",3410,9,4.33333333333333,39,"Soft Fruit (1999)","Comedy|Drama",1999
"3176",3570,10,3.9,39,"Last September, The (1999)","Drama",1999
"3177",3581,14,2.78571428571429,39,"Human Traffic (1999)","Drama",1999
"3178",53,8,4.75,38,"Lamerica (1994)","Drama",1994
"3179",566,13,2.92307692307692,38,"Naked in New York (1994)","Comedy|Romance",1994
"3180",754,13,2.92307692307692,38,"Gold Diggers: The Secret of Bear Mountain (1995)","Adventure|Children's",1995
"3181",1325,23,1.65217391304348,38,"Amityville: A New Generation (1993)","Horror",1993
"3182",2008,15,2.53333333333333,38,"This World, Then the Fireworks (1996)","Crime|Drama|Film-Noir",1996
"3183",2246,14,2.71428571428571,38,"Stars and Bars (1988)","Comedy",1988
"3184",2281,11,3.45454545454545,38,"Monument Ave. (1998)","Crime",1998
"3185",3573,26,1.46153846153846,38,"Carnosaur 2 (1995)","Horror|Sci-Fi",1995
"3186",3850,13,2.92307692307692,38,"Whatever Happened to Aunt Alice? (1969)","Crime|Thriller",1969
"3187",1168,18,2.05555555555556,37,"Bad Moon (1996)","Horror",1996
"3188",1324,22,1.68181818181818,37,"Amityville: Dollhouse (1996)","Horror",1996
"3189",1520,15,2.46666666666667,37,"Commandments (1997)","Romance",1997
"3190",1850,13,2.84615384615385,37,"I Love You, Don't Touch Me! (1998)","Drama|Romance",1998
"3191",3282,10,3.7,37,"Different for Girls (1996)","Comedy",1996
"3192",860,10,3.6,36,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)","Comedy",1994
"3193",1038,11,3.27272727272727,36,"Unhook the Stars (1996)","Drama",1996
"3194",1058,11,3.27272727272727,36,"Bitter Sugar (Azucar Amargo) (1996)","Drama",1996
"3195",1335,21,1.71428571428571,36,"Blood Beach (1981)","Action|Horror",1981
"3196",1817,12,3,36,"No Looking Back (1998)","Comedy|Drama|Romance",1998
"3197",2326,12,3,36,"Shattered Image (1998)","Drama|Thriller",1998
"3198",2632,11,3.27272727272727,36,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)","Drama",1965
"3199",3933,16,2.25,36,"Killer Shrews, The (1959)","Horror|Sci-Fi",1959
"3200",811,9,3.88888888888889,35,"Bewegte Mann, Der (1994)","Comedy",1994
"3201",863,10,3.5,35,"Celestial Clockwork (1994)","Comedy",1994
"3202",939,11,3.18181818181818,35,"Reluctant Debutante, The (1958)","Comedy|Drama",1958
"3203",2994,10,3.5,35,"City, The (1998)","Drama",1998
"3204",3215,11,3.18181818181818,35,"Voyage of the Damned (1976)","Drama",1976
"3205",114,11,3.09090909090909,34,"Margaret's Museum (1995)","Drama",1995
"3206",385,10,3.4,34,"Man of No Importance, A (1994)","Drama",1994
"3207",411,13,2.61538461538462,34,"You So Crazy (1994)","Comedy",1994
"3208",598,8,4.25,34,"Window to Paris (1994)","Comedy",1994
"3209",755,9,3.77777777777778,34,"Kim (1950)","Children's|Drama",1950
"3210",1002,8,4.25,34,"Ed's Next Move (1996)","Comedy",1996
"3211",1675,11,3.09090909090909,34,"Incognito (1997)","Crime|Thriller",1997
"3212",1749,10,3.4,34,"Leading Man, The (1996)","Romance",1996
"3213",1853,17,2,34,"Alan Smithee Film: Burn Hollywood Burn, An (1997)","Comedy",1997
"3214",2156,9,3.77777777777778,34,"Best Man, The (Il Testimone dello sposo) (1997)","Comedy|Drama",1997
"3215",2219,10,3.4,34,"Murder! (1930)","Mystery|Thriller",1930
"3216",2221,11,3.09090909090909,34,"Blackmail (1929)","Thriller",1929
"3217",2545,12,2.83333333333333,34,"Relax... It's Just Sex (1998)","Comedy",1998
"3218",2562,9,3.77777777777778,34,"Bandits (1997)","Drama",1997
"3219",2569,9,3.77777777777778,34,"Among Giants (1998)","Drama|Romance",1998
"3220",2658,11,3.09090909090909,34,"Flying Saucer, The (1950)","Sci-Fi",1950
"3221",2675,10,3.4,34,"Twice Upon a Yesterday (1998)","Comedy|Drama|Romance",1998
"3222",2962,10,3.4,34,"Fever Pitch (1997)","Comedy|Romance",1997
"3223",3012,10,3.4,34,"Battling Butler (1926)","Comedy",1926
"3224",3878,12,2.83333333333333,34,"X: The Unknown (1956)","Sci-Fi",1956
"3225",245,11,3,33,"Glass Shield, The (1994)","Crime|Drama",1994
"3226",1780,8,4.125,33,"Ayn Rand: A Sense of Life (1997)","Documentary",1997
"3227",2209,10,3.3,33,"Young and Innocent (1937)","Crime|Thriller",1937
"3228",119,13,2.46153846153846,32,"Steal Big, Steal Little (1995)","Comedy",1995
"3229",1872,10,3.2,32,"Go Now (1995)","Drama",1995
"3230",1899,10,3.2,32,"Passion in the Desert (1998)","Adventure|Drama",1998
"3231",2452,19,1.68421052631579,32,"Gate II: Trespassers, The (1990)","Horror",1990
"3232",2636,13,2.46153846153846,32,"Mummy's Ghost, The (1944)","Horror",1944
"3233",3335,12,2.66666666666667,32,"Jail Bait (1954)","Crime|Drama",1954
"3234",3803,9,3.55555555555556,32,"Greaser's Palace (1972)","Drama",1972
"3235",1539,11,2.81818181818182,31,"Twin Town (1997)","Comedy|Crime",1997
"3236",1567,9,3.44444444444444,31,"Last Time I Committed Suicide, The (1997)","Drama",1997
"3237",1793,13,2.38461538461538,31,"Welcome to Woop-Woop (1997)","Comedy",1997
"3238",2933,9,3.44444444444444,31,"Fire Within, The (Le Feu Follet) (1963)","Drama",1963
"3239",2984,9,3.44444444444444,31,"On Any Sunday (1971)","Documentary",1971
"3240",3140,9,3.44444444444444,31,"Three Ages, The (1923)","Comedy",1923
"3241",3486,10,3.1,31,"Devil Girl From Mars (1954)","Sci-Fi",1954
"3242",3905,8,3.875,31,"Specials, The (2000)","Comedy",2000
"3243",1864,11,2.72727272727273,30,"Sour Grapes (1998)","Comedy",1998
"3244",2129,8,3.75,30,"Saltmen of Tibet, The (1997)","Documentary",1997
"3245",2892,12,2.5,30,"New Rose Hotel (1998)","Action|Drama",1998
"3246",3116,11,2.72727272727273,30,"Miss Julie (1999)","Drama",1999
"3247",200,12,2.41666666666667,29,"Tie That Binds, The (1995)","Thriller",1995
"3248",397,12,2.41666666666667,29,"Fear, The (1995)","Horror",1995
"3249",406,8,3.625,29,"Federal Hill (1994)","Drama",1994
"3250",560,8,3.625,29,"Beans of Egypt, Maine, The (1994)","Drama",1994
"3251",775,9,3.22222222222222,29,"Spirits of the Dead (Tre Passi nel Delirio) (1968)","Horror",1968
"3252",854,8,3.625,29,"Ballad of Narayama, The (Narayama Bushiko) (1958)","Drama",1958
"3253",1026,8,3.625,29,"So Dear to My Heart (1949)","Children's|Drama",1949
"3254",1181,10,2.9,29,"Shooter, The (1995)","Action",1995
"3255",37,8,3.5,28,"Across the Sea of Time (1995)","Documentary",1995
"3256",228,13,2.15384615384615,28,"Destiny Turns on the Radio (1995)","Comedy",1995
"3257",993,9,3.11111111111111,28,"Infinity (1996)","Drama",1996
"3258",1170,17,1.64705882352941,28,"Best of the Best 3: No Turning Back (1995)","Action",1995
"3259",1313,13,2.15384615384615,28,"Mad Dog Time (1996)","Crime",1996
"3260",1420,7,4,28,"Message to Love: The Isle of Wight Festival (1996)","Documentary",1996
"3261",2191,10,2.8,28,"Merry War, A (1997)","Comedy",1997
"3262",2298,15,1.86666666666667,28,"Strangeland (1998)","Thriller",1998
"3263",3154,8,3.5,28,"Blood on the Sun (1945)","Drama|War",1945
"3264",212,14,1.92857142857143,27,"Bushwhacked (1995)","Comedy",1995
"3265",726,9,3,27,"Last Dance (1996)","Drama",1996
"3266",1138,7,3.85714285714286,27,"Dadetown (1995)","Documentary",1995
"3267",1444,8,3.375,27,"Guantanamera (1994)","Comedy",1994
"3268",1990,16,1.6875,27,"Prom Night IV: Deliver Us From Evil (1992)","Horror",1992
"3269",2673,7,3.85714285714286,27,"Eternity and a Day (Mia eoniotita ke mia mera ) (1998)","Drama",1998
"3270",3892,10,2.7,27,"Anatomy (Anatomie) (2000)","Horror",2000
"3271",136,8,3.25,26,"From the Journals of Jean Seberg (1995)","Documentary",1995
"3272",652,9,2.88888888888889,26,"301, 302 (1995)","Mystery",1995
"3273",793,10,2.6,26,"My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)","Drama",1993
"3274",1436,9,2.88888888888889,26,"Falling in Love Again (1980)","Comedy",1980
"3275",2332,8,3.25,26,"Belly (1998)","Crime|Drama",1998
"3276",2783,10,2.6,26,"Tomb of Ligeia, The (1965)","Horror",1965
"3277",2831,8,3.25,26,"Dog of Flanders, A (1999)","Drama",1999
"3278",2854,11,2.36363636363636,26,"Don't Look in the Basement! (1973)","Horror",1973
"3279",3003,8,3.25,26,"Train of Life (Train De Vie) (1998)","Comedy|Drama",1998
"3280",3058,12,2.16666666666667,26,"Ape, The (1940)","Horror|Sci-Fi",1940
"3281",3940,15,1.73333333333333,26,"Slumber Party Massacre III, The (1990)","Horror",1990
"3282",844,7,3.57142857142857,25,"Story of Xinghua, The (1993)","Drama",1993
"3283",874,8,3.125,25,"Killer: A Journal of Murder (1995)","Crime|Drama",1995
"3284",2061,7,3.57142857142857,25,"Full Tilt Boogie (1997)","Documentary",1997
"3285",2304,7,3.57142857142857,25,"Love Is the Devil (1998)","Drama",1998
"3286",3523,8,3.125,25,"Taffin (1988)","Action|Thriller",1988
"3287",3563,13,1.92307692307692,25,"Crow: Salvation, The (2000)","Action|Horror",2000
"3288",3636,9,2.77777777777778,25,"Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998)","Drama",1998
"3289",614,9,2.66666666666667,24,"Loaded (1994)","Drama|Thriller",1994
"3290",664,8,3,24,"Faithful (1996)","Comedy",1996
"3291",966,6,4,24,"Walk in the Sun, A (1945)","Drama",1945
"3292",2695,11,2.18181818181818,24,"Boys, The (1997)","Drama",1997
"3293",2760,7,3.42857142857143,24,"Gambler, The (A Játékos) (1997)","Drama",1997
"3294",2914,11,2.18181818181818,24,"Molly (1999)","Comedy|Drama",1999
"3295",3245,5,4.8,24,"I Am Cuba (Soy Cuba/Ya Kuba) (1964)","Drama",1964
"3296",3437,12,2,24,"Cool as Ice (1991)","Drama",1991
"3297",3648,9,2.66666666666667,24,"Abominable Snowman, The (1957)","Horror|Sci-Fi",1957
"3298",3777,11,2.18181818181818,24,"Nekromantik (1987)","Comedy|Horror",1987
"3299",75,12,1.91666666666667,23,"Big Bully (1996)","Comedy|Drama",1996
"3300",1384,6,3.83333333333333,23,"Substance of Fire, The (1996)","Drama",1996
"3301",1543,7,3.28571428571429,23,"Designated Mourner, The (1997)","Drama",1997
"3302",2192,7,3.28571428571429,23,"See the Sea (Regarde la mer) (1997)","Drama",1997
"3303",2207,8,2.875,23,"Jamaica Inn (1939)","Drama",1939
"3304",2855,10,2.3,23,"Nightmares (1983)","Horror",1983
"3305",2911,7,3.28571428571429,23,"Grandfather, The (El Abuelo) (1998)","Drama",1998
"3306",3292,6,3.83333333333333,23,"Big Combo, The (1955)","Film-Noir",1955
"3307",3533,7,3.28571428571429,23,"Actor's Revenge, An (Yukinojo Henge) (1963)","Drama",1963
"3308",59,8,2.75,22,"Confessional, The (Le Confessionnal) (1995)","Drama|Mystery",1995
"3309",90,6,3.66666666666667,22,"Journey of August King, The (1995)","Drama",1995
"3310",1486,7,3.14285714285714,22,"Quiet Room, The (1996)","Drama",1996
"3311",1534,6,3.66666666666667,22,"Bonheur, Le (1965)","Drama",1965
"3312",1878,11,2,22,"Woo (1998)","Comedy|Romance",1998
"3313",1989,15,1.46666666666667,22,"Prom Night III: The Last Kiss (1989)","Horror",1989
"3314",2754,12,1.83333333333333,22,"Deadtime Stories (1987)","Horror",1987
"3315",2833,6,3.66666666666667,22,"Lucie Aubrac (1997)","Romance|War",1997
"3316",2930,5,4.4,22,"Return with Honor (1998)","Documentary",1998
"3317",3056,6,3.66666666666667,22,"Oxygen (1999)","Thriller",1999
"3318",3149,9,2.44444444444444,22,"Diamonds (1999)","Mystery",1999
"3319",3641,8,2.75,22,"Woman of Paris, A (1923)","Drama",1923
"3320",3657,6,3.66666666666667,22,"Pandora and the Flying Dutchman (1951)","Drama",1951
"3321",243,10,2.1,21,"Gordy (1995)","Comedy",1995
"3322",1664,5,4.2,21,"Nénette et Boni (1996)","Drama",1996
"3323",1685,6,3.5,21,"I Love You, I Love You Not (1996)","Romance",1996
"3324",2317,8,2.625,21,"Alarmist, The (1997)","Comedy",1997
"3325",2464,8,2.625,21,"Trick or Treat (1986)","Horror",1986
"3326",2814,8,2.625,21,"Bat, The (1959)","Horror",1959
"3327",3303,6,3.5,21,"Black Tar Heroin: The Dark End of the Street (1999)","Documentary",1999
"3328",108,7,2.85714285714286,20,"Catwalk (1995)","Documentary",1995
"3329",526,8,2.5,20,"Savage Nights (Nuits fauves, Les) (1992)","Drama",1992
"3330",630,7,2.85714285714286,20,"Carried Away (1996)","Drama|Romance",1996
"3331",1519,6,3.33333333333333,20,"Broken English (1996)","Drama",1996
"3332",1659,7,2.85714285714286,20,"Hurricane Streets (1998)","Drama",1998
"3333",1741,5,4,20,"Midaq Alley (Callejón de los milagros, El) (1995)","Drama",1995
"3334",1782,8,2.5,20,"Little City (1998)","Comedy|Romance",1998
"3335",1901,5,4,20,"Dear Jesse (1997)","Documentary",1997
"3336",1903,6,3.33333333333333,20,"Hav Plenty (1997)","Comedy",1997
"3337",2063,8,2.5,20,"Seventh Heaven (Le Septième ciel) (1997)","Drama|Romance",1997
"3338",2200,8,2.5,20,"Under Capricorn (1949)","Drama",1949
"3339",2444,5,4,20,"24 7: Twenty Four Seven (1997)","Comedy|Drama",1997
"3340",3232,5,4,20,"Seven Chances (1925)","Comedy",1925
"3341",3592,8,2.5,20,"Time Masters (Les Maîtres du Temps) (1982)","Animation|Sci-Fi",1982
"3342",244,10,1.9,19,"Gumby: The Movie (1995)","Animation|Children's",1995
"3343",618,9,2.11111111111111,19,"Two Much (1996)","Comedy|Romance",1996
"3344",972,6,3.16666666666667,19,"Last Time I Saw Paris, The (1954)","Drama",1954
"3345",1174,5,3.8,19,"Grosse Fatigue (1994)","Comedy",1994
"3346",1369,5,3.8,19,"I Can't Sleep (J'ai pas sommeil) (1994)","Drama|Thriller",1994
"3347",1514,7,2.71428571428571,19,"Temptress Moon (Feng Yue) (1996)","Romance",1996
"3348",2705,7,2.71428571428571,19,"Late August, Early September (Fin août, début septembre) (1998)","Drama",1998
"3349",2765,7,2.71428571428571,19,"Acid House, The (1998)","Comedy|Drama",1998
"3350",2850,7,2.71428571428571,19,"Public Access (1993)","Drama|Thriller",1993
"3351",3443,5,3.8,19,"Born American (1986)","Action|Drama|Thriller",1986
"3352",3866,6,3.16666666666667,19,"Sunset Strip (2000)","Comedy",2000
"3353",3944,9,2.11111111111111,19,"Bootmen (2000)","Comedy|Drama",2000
"3354",56,9,2,18,"Kids of the Round Table (1995)","Adventure|Children's|Fantasy",1995
"3355",167,5,3.6,18,"Feast of July (1995)","Drama",1995
"3356",1164,5,3.6,18,"Two or Three Things I Know About Her (1966)","Drama",1966
"3357",1718,7,2.57142857142857,18,"Stranger in the House (1997)","Thriller",1997
"3358",1849,7,2.57142857142857,18,"Prince Valiant (1997)","Adventure",1997
"3359",2538,5,3.6,18,"Dancemaker (1998)","Documentary",1998
"3360",3463,10,1.8,18,"Last Resort (1994)","Comedy",1994
"3361",3574,17,1.05882352941176,18,"Carnosaur 3: Primal Species (1996)","Horror|Sci-Fi",1996
"3362",732,6,2.83333333333333,17,"Original Gangstas (1996)","Crime",1996
"3363",1071,5,3.4,17,"For the Moment (1994)","Romance|War",1994
"3364",1383,11,1.54545454545455,17,"Adrenalin: Fear the Rush (1996)","Action|Sci-Fi",1996
"3365",1471,5,3.4,17,"Boys Life 2 (1997)","Drama",1997
"3366",1522,7,2.42857142857143,17,"Ripe (1996)","Drama",1996
"3367",1890,7,2.42857142857143,17,"Little Boy Blue (1997)","Drama",1997
"3368",1891,9,1.88888888888889,17,"Ugly, The (1997)","Horror|Thriller",1997
"3369",2487,7,2.42857142857143,17,"Blood, Guts, Bullets and Octane (1998)","Action|Comedy",1998
"3370",2557,5,3.4,17,"I Stand Alone (Seul contre tous) (1998)","Drama",1998
"3371",2602,6,2.83333333333333,17,"Mighty Peking Man (Hsing hsing wang) (1977)","Adventure|Sci-Fi",1977
"3372",3293,5,3.4,17,"Conceiving Ada (1997)","Drama|Sci-Fi",1997
"3373",3778,6,2.83333333333333,17,"On Our Merry Way (1948)","Comedy|Drama",1948
"3374",3818,7,2.42857142857143,17,"Pot O' Gold (1941)","Comedy|Musical",1941
"3375",264,5,3.2,16,"Enfer, L' (1994)","Drama",1994
"3376",310,6,2.66666666666667,16,"Rent-a-Kid (1995)","Comedy",1995
"3377",703,10,1.6,16,"Boys (1996)","Drama",1996
"3378",1532,6,2.66666666666667,16,"Sprung (1997)","Comedy",1997
"3379",1871,4,4,16,"Friend of the Deceased, A (1997)","Comedy|Drama",1997
"3380",2358,4,4,16,"Savior (1998)","Drama",1998
"3381",2486,9,1.77777777777778,16,"24-hour Woman (1998)","Drama",1998
"3382",2999,4,4,16,"Man of the Century (1999)","Comedy",1999
"3383",3207,5,3.2,16,"Snows of Kilimanjaro, The (1952)","Adventure",1952
"3384",3609,4,4,16,"Regret to Inform (1998)","Documentary",1998
"3385",404,4,3.75,15,"Brother Minister: The Assassination of Malcolm X (1994)","Documentary",1994
"3386",559,5,3,15,"Paris, France (1993)","Comedy",1993
"3387",757,4,3.75,15,"Ashes of Time (1994)","Drama",1994
"3388",787,3,5,15,"Gate of Heavenly Peace, The (1995)","Documentary",1995
"3389",985,4,3.75,15,"Small Wonders (1996)","Documentary",1996
"3390",1040,5,3,15,"Secret Agent, The (1996)","Drama",1996
"3391",1930,5,3,15,"Cavalcade (1933)","Drama",1933
"3392",2234,8,1.875,15,"Let's Talk About Sex (1998)","Drama",1998
